ROCO_ID,PMC_ID,CC
ROCO_83741,PMC3043441_jsls-6-4-349-g02.jpg,NO-CC CODE
ROCO_83742,PMC5241854_APC-10-84-g003.jpg,CC BY-NC-SA
ROCO_83744,PMC3215423_Ayu-32-76-g010.jpg,CC BY-NC-SA
ROCO_83746,PMC3680869_TP-2-138-g001.jpg,CC BY-NC-SA
ROCO_83747,PMC3158130_rvcb11-25_f5.jpg,NO-CC CODE
ROCO_83748,PMC4474347_12876_2015_299_Fig3_HTML.jpg,CC BY
ROCO_83749,PMC4282895_jced-6-e321-g003.jpg,CC BY
ROCO_83750,PMC4730804_NRR-10-1920-g001.jpg,CC BY-NC-SA
ROCO_83751,PMC4349644_ksrr-27-43-g003.jpg,CC BY-NC
ROCO_83755,PMC4089050_NMJ-55-220-g001.jpg,CC BY-NC-SA
ROCO_83757,PMC4083635_1806-3713-jbpneu-40-02-00188-gf02.jpg,CC BY
ROCO_83759,PMC4023201_EJD-7-233-g009.jpg,CC BY-NC-SA
ROCO_83760,PMC4296384_IJA-58-786-g002.jpg,CC BY-NC-SA
ROCO_83761,PMC4900865_kjtcv-49-203f2.jpg,CC BY-NC
ROCO_83762,PMC3516978_WIITM-7-18093-g006.jpg,CC BY-NC-ND
ROCO_83763,PMC3867955_TSWJ2013-968432.003.jpg,CC BY
ROCO_83764,PMC2768815_AU2009-864816.001.jpg,CC BY
ROCO_83765,PMC3016031_jsls-12-1-37-g06.jpg,CC BY-NC-ND
ROCO_83766,PMC3873314_isd-43-261-g003.jpg,CC BY-NC
ROCO_83767,PMC2277553_IJTA2008-328597.011.jpg,CC BY
ROCO_83768,PMC3968032_pone.0092802.g004.jpg,CC BY
ROCO_83769,PMC2741605_pone.0007126.g006.jpg,CC BY
ROCO_83770,PMC3015784_jsls-11-1-59-g02.jpg,CC BY-NC-ND
ROCO_83771,PMC4850997_sensors-16-00483-g013.jpg,CC BY
ROCO_83772,PMC4564621_CRIONM2015-853823.004.jpg,CC BY
ROCO_83774,PMC5713090_JISP-20-638-g010.jpg,CC BY-NC-SA
ROCO_83775,PMC3130932_apha0202-0379-f7.jpg,CC BY
ROCO_83776,PMC5420560_fsurg-04-00024-g003.jpg,CC BY
ROCO_83777,PMC5628965_kjtcv-50-371f1.jpg,CC BY-NC
ROCO_83778,PMC5762862_41598_2017_18437_Fig5_HTML.jpg,CC BY
ROCO_83781,PMC4200869_ijms-15-16831-g004.jpg,CC BY
ROCO_83782,PMC3339730_JOACP-28-226-g002.jpg,CC BY-NC-SA
ROCO_83783,PMC3083039_jls0041026650002.jpg,CC BY-NC-ND
ROCO_83784,PMC3593486_TP-1-113-g002.jpg,CC BY-NC-SA
ROCO_83786,PMC5573468_jiufd-051-007-e001.jpg,CC BY-NC-ND
ROCO_83787,PMC3015503_jsls-8-1-85-g01.jpg,CC BY-NC-ND
ROCO_83788,PMC4448926_tcrm-11-837Fig14.jpg,CC BY-NC
ROCO_83789,PMC2628011_ymj-48-48-g001.jpg,CC BY-NC
ROCO_83791,PMC5516456_OJO-10-114-g002.jpg,CC BY-NC-SA
ROCO_83792,PMC5507026_materials-08-01752-g007.jpg,CC BY
ROCO_83793,PMC4541205_JOACP-31-419-g001.jpg,CC BY-NC-SA
ROCO_83794,PMC3585374_pone.0057545.g009.jpg,CC BY
ROCO_83795,PMC3088440_ZooKeys-069-001-g003.jpg,CC BY
ROCO_83796,PMC5256413_bjophthalmol-2016-309190f04.jpg,CC BY-NC
ROCO_83798,PMC2291013_ehp0116-000474f1.jpg,CC0
ROCO_83799,PMC3263261_IJO-60-77-g001.jpg,CC BY-NC-SA
ROCO_83800,PMC5299439_zookeys-646-045-g008.jpg,CC BY
ROCO_83801,PMC3825933_gr1.jpg,CC BY-NC-ND
ROCO_83802,PMC2803997_1757-1626-2-9341-2.jpg,CC BY
ROCO_83803,PMC3148879_jls0021127480002.jpg,CC BY-NC-ND
ROCO_83804,PMC3340976_jls0041128120001.jpg,CC BY-NC-ND
ROCO_83806,PMC4973504_fnsys-10-00064-g003.jpg,CC BY
ROCO_83807,PMC5637442_SJA-11-507-g002.jpg,CC BY-NC-SA
ROCO_83809,PMC3249731_JMP-36-205-g011.jpg,CC BY-NC-SA
ROCO_83811,PMC2847565_1477-7827-8-27-1.jpg,CC BY
ROCO_83812,PMC3377136_IJOrtho-46-274-g004.jpg,CC BY-NC-SA
ROCO_83814,PMC5432097_blcof-28-334-g001.jpg,CC BY-NC-ND
ROCO_83815,PMC5674675_1980-5764-dn-11-03-0301-gf01.jpg,CC BY
ROCO_83816,PMC2727002_pone.0006760.g002.jpg,CC BY
ROCO_83817,PMC4017077_emss-56088-f0003.jpg,CC BY
ROCO_83818,PMC3015372_jsls-4-2-177-g05.jpg,CC BY-NC-ND
ROCO_83819,PMC3043581_jls0021026120001.jpg,CC BY-NC-ND
ROCO_83820,PMC4768658_TODENTJ-9-486_F1.jpg,CC BY-NC
ROCO_83821,PMC5203796_evw268f1p.jpg,CC BY
ROCO_83822,PMC5134790_ksrr-28-319f1.jpg,CC BY-NC
ROCO_83823,PMC2628043_ymj-48-723-g002.jpg,CC BY-NC
ROCO_83824,PMC2762497_CLU-18-05-0341-f06.jpg,CC BY
ROCO_83825,PMC4924632_aml-23-043-g002.jpg,NO-CC CODE
ROCO_83826,PMC5345105_bdj-05-e11760-g010_f.jpg,CC BY
ROCO_83827,PMC3710613_ECAM2013-984763.010.jpg,CC BY
ROCO_83829,PMC3401809_MEAJO-19-343-g003.jpg,CC BY-NC-SA
ROCO_83830,PMC4310161_traumamon-19-18058-g006.jpg,CC BY-NC
ROCO_83831,PMC3633296_JNSBM-4-262-g002.jpg,CC BY-NC-SA
ROCO_83832,PMC3411437_1752-1947-6-161-9.jpg,CC BY
ROCO_83833,PMC3235421_ARP2012-289373.003.jpg,CC BY
ROCO_83835,PMC4061412_ksrr-26-88-g003.jpg,CC BY-NC
ROCO_83837,PMC5456197_materials-07-05700-g001.jpg,CC BY
ROCO_83838,PMC4989440_CMJ-129-2015-g001.jpg,CC BY-NC-SA
ROCO_83841,PMC5319085_12871_2017_318_Fig1_HTML.jpg,CC BY
ROCO_83842,PMC3476094_medoral-17-e506-g002.jpg,CC BY
ROCO_83843,PMC3521279_ymj-54-197-g001.jpg,CC BY-NC
ROCO_83844,PMC4856199_j96chof5.jpg,CC0
ROCO_83845,PMC3117422_yjbm_84_2_91_g14.jpg,NO-CC CODE
ROCO_83846,PMC3493840_JHRS-5-218-g001.jpg,CC BY-NC-SA
ROCO_83847,PMC4546265_13018_2015_261_Fig2_HTML.jpg,CC BY
ROCO_83849,PMC3501842_opth-6-1767f2.jpg,NO-CC CODE
ROCO_83850,PMC5731674_gr2.jpg,CC BY-NC-ND
ROCO_83852,PMC3146319_0392-100X-30-294-g002.jpg,CC BY-NC-ND
ROCO_83853,PMC5140861_1349-7235-55-3131-g001.jpg,CC BY-NC-ND
ROCO_83854,PMC3434409_IJOL2012-413603.005.jpg,CC BY
ROCO_83855,PMC4749008_ejtm-2014-2-2940-g018.jpg,CC BY-NC
ROCO_83856,PMC2064458_jcb1780543f01.jpg,CC BY-NC-SA
ROCO_83857,PMC5247384_40792_2017_291_Fig3_HTML.jpg,CC BY
ROCO_83858,PMC3229693_330_2011_2242_Fig1_HTML.jpg,NO-CC CODE
ROCO_83859,PMC2491614_1532-429X-10-34-1.jpg,CC BY
ROCO_83861,PMC5119440_iort-87-583.F01.jpg,CC BY-NC
ROCO_83862,PMC4925168_pnv100f1p.jpg,CC BY-NC
ROCO_83863,PMC3531040_NMJ-53-175-g003.jpg,CC BY-NC-SA
ROCO_83864,PMC4341866_13014_2015_353_Fig1_HTML.jpg,CC BY
ROCO_83866,PMC3938365_abd-89-01-0141-g02.jpg,CC BY-NC
ROCO_83868,PMC4825283_VetWorld-8-783-g011.jpg,CC BY
ROCO_83869,PMC5064056_GJHS-8-107-g001.jpg,CC BY
ROCO_83870,PMC3292091_sensors-09-07957f2.jpg,CC BY
ROCO_83872,PMC4742436_CEJU-68-00604-g001.jpg,CC BY-NC-SA
ROCO_83874,PMC4765299_hnv043f2p.jpg,CC BY
ROCO_83875,PMC3015647_jsls-9-4-447-g01.jpg,CC BY-NC-ND
ROCO_83876,PMC3370966_boe-3-6-1256-g003.jpg,CC BY-NC-ND
ROCO_83877,PMC5056600_ijp-26-04-6189-g001.jpg,CC BY-NC
ROCO_83878,PMC3088854_kjr-12-365-g002.jpg,CC BY-NC
ROCO_83879,PMC3917388_IJO-61-711-g002.jpg,CC BY-NC-SA
ROCO_83880,PMC4284630_zookeys-465-001-g014.jpg,CC BY
ROCO_83881,PMC3831768_IJO-61-511-g002.jpg,CC BY-NC-SA
ROCO_83882,PMC4037630_TSWJ2014-743470.005.jpg,CC BY
ROCO_83883,PMC3114314_SNI-2-52-g008.jpg,CC BY-NC-SA
ROCO_83884,PMC3005551_jcav02p0020g04.jpg,CC BY-NC-ND
ROCO_83885,PMC5293868_bmjopen2016013958f04.jpg,CC BY-NC
ROCO_83886,PMC2827107_1757-1626-0002-0000006423-1.jpg,CC BY
ROCO_83887,PMC4511659_gr4.jpg,CC BY-NC-ND
ROCO_83888,PMC3847151_1756-3305-6-262-1.jpg,CC BY
ROCO_83889,PMC3223713_kjo-25-443-g003.jpg,CC BY-NC
ROCO_83890,PMC3658542_ISRN.OTOLARYNGOLOGY2012-915910.004.jpg,CC BY
ROCO_83891,PMC3193631_IJPS-44-197-g003.jpg,CC BY-NC-SA
ROCO_83892,PMC4999228_pone.0159807.g001.jpg,CC BY
ROCO_83893,PMC3015638_jsls-9-4-393-g03.jpg,CC BY-NC-ND
ROCO_83894,PMC3276893_IJD-56-666-g001.jpg,CC BY-NC-SA
ROCO_83895,PMC4187137_life-03-00346-g004.jpg,CC BY
ROCO_83896,PMC5735498_AER-11-976-g003.jpg,CC BY-NC-SA
ROCO_83897,PMC4950899_etm-12-02-0711-g02.jpg,CC BY-NC-ND
ROCO_83898,PMC4339716_TSWJ2015-761834.003.jpg,CC BY
ROCO_83899,PMC2034386_1742-4690-4-64-1.jpg,CC BY
ROCO_83900,PMC4117127_ANS0972-7531-20-099-i004.jpg,NO-CC CODE
ROCO_83901,PMC2246844_1604rr2.jpg,CC BY-NC-SA
ROCO_83902,PMC4168423_sensors-14-11595f2.jpg,CC BY
ROCO_83903,PMC3965472_pone.0092830.g012.jpg,CC0
ROCO_83905,PMC5400186_10.1177_2192568216687546-fig1.jpg,CC BY-NC-ND
ROCO_83906,PMC2442600_1471-2474-9-78-6.jpg,CC BY
ROCO_83907,PMC5496261_12886_2017_503_Fig3_HTML.jpg,CC BY
ROCO_83908,PMC4374690_pntd.0003485.g001.jpg,CC BY
ROCO_83909,PMC5458435_CMMM2017-7909282.003.jpg,CC BY
ROCO_83910,PMC3088463_tobaccocontrol41954fig4.jpg,CC BY-NC
ROCO_83911,PMC3227278_JCD-14-346-g001.jpg,CC BY-NC-SA
ROCO_83912,PMC4819174_srep24022-f4.jpg,CC BY
ROCO_83915,PMC4704638_1678-4405-bjm-46-04-0957-gf03.jpg,CC BY-NC
ROCO_83916,PMC4620673_cm8704p269f9.jpg,CC BY-NC-ND
ROCO_83917,PMC3481245_jls0021228670005.jpg,CC BY-NC-ND
ROCO_83918,PMC2999461_f06_01.jpg,CC BY
ROCO_83919,PMC5332201_ehp.125-A50.g001.jpg,CC0
ROCO_83920,PMC3492767_ece30002-2387-f3.jpg,CC BY
ROCO_83921,PMC4708279_tau-04-01-084-f2.jpg,NO-CC CODE
ROCO_83923,PMC5024498_13018_2016_435_Fig3_HTML.jpg,CC BY
ROCO_83924,PMC3427969_ebsj02023-2.jpg,NO-CC CODE
ROCO_83925,PMC3246342_1556-276X-2-248-1.jpg,NO-CC CODE
ROCO_83926,PMC4887260_j16whef13.jpg,CC0
ROCO_83927,PMC4501196_13018_2015_237_Fig2_HTML.jpg,CC BY
ROCO_83928,PMC4063067_sensors-14-09145f3.jpg,CC BY
ROCO_83929,PMC4037604_IJD2014-351263.003.jpg,CC BY
ROCO_83931,PMC3015582_jsls-9-2-225-g02.jpg,CC BY-NC-ND
ROCO_83932,PMC4600139_cjim-3-397-g003.jpg,CC BY
ROCO_83933,PMC5017340_sensors-16-01174-g010.jpg,CC BY
ROCO_83934,PMC4453189_APC-8-157-g004.jpg,CC BY-NC-SA
ROCO_83935,PMC4487315_jres.118.011f33.jpg,CC0
ROCO_83936,PMC5065182_pone.0163857.g002.jpg,CC BY
ROCO_83937,PMC3414443_pone.0042570.g001.jpg,CC BY
ROCO_83938,PMC5491403_WJH-9-808-g001.jpg,CC BY-NC
ROCO_83939,PMC2483935_pone.0002862.g002.jpg,CC BY
ROCO_83940,PMC4506813_TSWJ2015-979321.004.jpg,CC BY
ROCO_83941,PMC5704821_medi-96-e8598-g001.jpg,CC BY-SA
ROCO_83942,PMC5073639_bcr2016216502f03.jpg,CC BY-NC
ROCO_83944,PMC2998791_acb-43-169-g008.jpg,CC BY-NC
ROCO_83945,PMC4474174_gr1.jpg,CC BY-NC-ND
ROCO_83946,PMC4173487_AER-7-116-g002.jpg,CC BY-NC-SA
ROCO_83948,PMC2253542_1475-925X-7-3-9.jpg,CC BY
ROCO_83949,PMC3498549_JOVR-04-125f5.jpg,NO-CC CODE
ROCO_83951,PMC5730662_gr4.jpg,CC BY-NC-ND
ROCO_83953,PMC4430582_JFDS-7-95-g003.jpg,CC BY-NC-SA
ROCO_83954,PMC3191399_bmjopen-2011-000060fig2.jpg,CC BY-NC
ROCO_83955,PMC4630203_opth-9-2013Fig3.jpg,CC BY-NC
ROCO_83957,PMC4851239_rpho5-179_f4.jpg,NO-CC CODE
ROCO_83958,PMC4841190_41116_2015_4_Fig5.jpg,NO-CC CODE
ROCO_83959,PMC5646581_jceh_30_98_033_f01.jpg,CC BY
ROCO_83960,PMC3939340_jls0031331090007.jpg,CC BY-NC-ND
ROCO_83962,PMC4300889_IJSS-6-2012-02-005-g003.jpg,CC BY-NC-ND
ROCO_83963,PMC3579728_1746-4811-9-3-8.jpg,CC BY
ROCO_83964,PMC4963147_gr1.jpg,CC BY-NC-ND
ROCO_83965,PMC4489737_2050-5736-3-S1-P78-2.jpg,CC BY
ROCO_83966,PMC3327090_IJA-56-94-g002.jpg,CC BY-NC-SA
ROCO_83967,PMC3409955_JOACP-28-381-g002.jpg,CC BY-NC-SA
ROCO_83968,PMC3917395_IJO-61-749-g003.jpg,CC BY-NC-SA
ROCO_83969,PMC3399351_ARI2012-485149.001.jpg,CC BY
ROCO_83971,PMC3332023_ZooKeys-181-079-g002.jpg,CC BY
ROCO_83972,PMC5411366_40729_2017_79_Fig3_HTML.jpg,CC BY
ROCO_83973,PMC4064190_JNRP-5-180-g003.jpg,CC BY-NC-SA
ROCO_83974,PMC4949230_fmicb-07-01055-g0003.jpg,CC BY
ROCO_83975,PMC4900869_kjtcv-49-218f2.jpg,CC BY-NC
ROCO_83977,PMC3015878_jsls-12-3-299-g03.jpg,CC BY-NC-ND
ROCO_83978,PMC2002513_pone.0001041.g001.jpg,CC BY
ROCO_83979,PMC3649113_jscr-2010-4-7fig3.jpg,NO-CC CODE
ROCO_83980,PMC3941704_fnins-08-00015-g0009.jpg,CC BY
ROCO_83981,PMC1483823_1477-7800-3-9-1.jpg,CC BY
ROCO_83982,PMC3191472_1749-799X-6-46-1.jpg,CC BY
ROCO_83983,PMC3389656_ARP2012-971963.007.jpg,CC BY
ROCO_83984,PMC3628389_JCRPE-5-27-g6.jpg,CC BY
ROCO_83985,PMC4058983_usg-13021-f4.jpg,CC BY-NC
ROCO_83986,PMC3091859_pone.0019032.g006.jpg,CC BY
ROCO_83987,PMC3315424_1752-1947-6-16-4.jpg,CC BY
ROCO_83988,PMC5665105_10.1177_2325967117733660-fig3.jpg,CC BY-NC-ND
ROCO_83989,PMC4649540_srep16822-f2.jpg,CC BY
ROCO_83990,PMC4851784_40248_2016_52_Fig3_HTML.jpg,CC BY
ROCO_83993,PMC5266173_medi-96-e5826-g005.jpg,CC BY-ND
ROCO_83994,PMC2862515_LI-26-92-g001.jpg,CC BY
ROCO_83995,PMC5181571_poljradiol-81-415-g004.jpg,NO-CC CODE
ROCO_83996,PMC5040562_JOCR-6-20-g003.jpg,CC BY-NC-SA
ROCO_83997,PMC3775304_ipej130151-01.jpg,CC BY
ROCO_83998,PMC5000537_JOVR-11-319-g002.jpg,CC BY-NC-SA
ROCO_83999,PMC5655757_SNI-8-249-g002.jpg,CC BY-NC-SA
ROCO_84000,PMC3640229_SNI-4-49-g012.jpg,CC BY-NC-SA
ROCO_84001,PMC3792925_opth-7-1937Fig2.jpg,CC BY-NC
ROCO_84002,PMC3662626_1751-0147-55-28-1.jpg,CC BY
ROCO_84004,PMC5245925_JOCR-6-13-g006.jpg,CC BY-NC-SA
ROCO_84005,PMC4352205_mehdiophth-3-116-g002.jpg,CC BY
ROCO_84009,PMC3315639_10029_2011_887_Fig1_HTML.jpg,NO-CC CODE
ROCO_84010,PMC3130378_rstb20100360-g1.jpg,CC BY
ROCO_84011,PMC5552642_ymj-58-895-g001.jpg,CC BY-NC
ROCO_84012,PMC5536209_cm-90-294f2c.jpg,CC BY-NC-ND
ROCO_84013,PMC4900326_ACA-18-29-g001.jpg,CC BY-NC-SA
ROCO_84017,PMC5159457_jocgp-06-025-g075.jpg,CC BY
ROCO_84018,PMC3015299_jsls-2-3-277-g03.jpg,CC BY-NC-ND
ROCO_84019,PMC3324854_10.1177_2041731412441194-fig6.jpg,CC BY
ROCO_84023,PMC4341038_MOJ_Vol7_Issue2_41_F2a2b.jpg,CC BY
ROCO_84024,PMC4511840_fnana-09-00098-g0006.jpg,CC BY
ROCO_84025,PMC3564131_ijerph-10-00072-g003.jpg,CC BY
ROCO_84026,PMC2772916_11999_2009_1070_Fig3_HTML.jpg,NO-CC CODE
ROCO_84027,PMC3680661_12325_2013_28_Fig2_HTML.jpg,NO-CC CODE
ROCO_84028,PMC2505287_11999_2007_25_Fig10_HTML.jpg,NO-CC CODE
ROCO_84030,PMC3015553_jsls-9-1-83-g03.jpg,CC BY-NC-ND
ROCO_84031,PMC4262864_IJSS-8-101-g003.jpg,CC BY-NC-SA
ROCO_84032,PMC2879549_IJBI2010-429051.008.jpg,CC BY
ROCO_84033,PMC4925650_isd-46-133-g003.jpg,CC BY-NC
ROCO_84034,PMC4542575_fnana-09-00104-g0002.jpg,CC BY
ROCO_84035,PMC3667037_cmped-4-2010-025f1c.jpg,NO-CC CODE
ROCO_84036,PMC4289173_13005_2014_382_Fig3_HTML.jpg,CC BY
ROCO_84037,PMC2612952_a10-fig5.jpg,NO-CC CODE
ROCO_84038,PMC3270595_IJOrtho-46-109-g006.jpg,CC BY-NC-SA
ROCO_84041,PMC5144950_3765f4.jpg,CC BY
ROCO_84042,PMC2495002_1752-1947-2-252-1.jpg,CC BY
ROCO_84043,PMC4216356_12871_2013_308_Fig2_HTML.jpg,CC BY
ROCO_84044,PMC3015885_jsls-12-3-314-g03.jpg,CC BY-NC-ND
ROCO_84045,PMC4841193_41116_2015_2_Fig18.jpg,NO-CC CODE
ROCO_84047,PMC5018228_CG-CGCR160077F002.jpg,CC BY-NC-ND
ROCO_84050,PMC4756129_fnbeh-10-00021-g0001.jpg,CC BY
ROCO_84051,PMC5630257_elife-31816-fig1.jpg,CC BY
ROCO_84052,PMC3174122_1756-3305-4-156-1.jpg,CC BY
ROCO_84053,PMC3157022_fnhum-05-00084-g004.jpg,NO-CC CODE
ROCO_84054,PMC2876908_IJA-54-65-g001.jpg,CC BY
ROCO_84055,PMC4709430_wjmh-33-143-g001.jpg,CC BY-NC
ROCO_84056,PMC3097710_biij-04-e21-g08.jpg,CC BY
ROCO_84058,PMC4170544_JISPCD-4-117-g004.jpg,CC BY-NC-SA
ROCO_84059,PMC4589347_pone.0137068.g007.jpg,CC BY
ROCO_84060,PMC5672113_OAMJMS-5-744-g002.jpg,NO-CC CODE
ROCO_84061,PMC3662730_jls0011329540007.jpg,CC BY-NC-ND
ROCO_84062,PMC4690426_12947_2015_42_Fig1_HTML.jpg,CC BY
ROCO_84064,PMC4059661_pone.0099190.g001.jpg,CC BY
ROCO_84065,PMC2367387_270_2008_9307_Fig1_HTML.jpg,NO-CC CODE
ROCO_84067,PMC4018246_poljradiol-79-94-g001.jpg,NO-CC CODE
ROCO_84068,PMC3358610_jkns-51-182-g006.jpg,CC BY-NC
ROCO_84069,PMC5552279_pone.0180698.g005.jpg,CC BY
ROCO_84070,PMC4034633_ijcpd-06-007-g001.jpg,CC BY
ROCO_84071,PMC4778175_JOS-5-30-g009.jpg,CC BY-NC-SA
ROCO_84073,PMC5750668_sensors-17-02871-g009.jpg,CC BY
ROCO_84074,PMC2474582_1475-2867-8-9-3.jpg,CC BY
ROCO_84075,PMC5068217_gr2.jpg,CC BY-NC-ND
ROCO_84076,PMC3871506_TSWJ2013-481975.006.jpg,CC BY
ROCO_84078,PMC4600258_12917_2015_574_Fig2_HTML.jpg,CC BY
ROCO_84079,PMC4592593_insects-05-00351-g001.jpg,CC BY
ROCO_84080,PMC5633705_TOORTHJ-11-617_F11B.jpg,CC BY
ROCO_84081,PMC3731671_fnhum-07-00450-g001.jpg,CC BY
ROCO_84082,PMC5551298_JMSS-7-145-g010.jpg,CC BY-NC-SA
ROCO_84083,PMC3709521_0392-100X-33-196-g001.jpg,CC BY-NC-ND
ROCO_84085,PMC3350955_fnhum-06-00044-g0004.jpg,CC BY-NC
ROCO_84087,PMC5735498_AER-11-976-g001.jpg,CC BY-NC-SA
ROCO_84088,PMC4516145_40510_2015_94_Fig4_HTML.jpg,CC BY
ROCO_84089,PMC4119378_DRJ-11-411-g004.jpg,CC BY-NC-SA
ROCO_84091,PMC4626919_IJU-31-339-g001.jpg,CC BY-NC-SA
ROCO_84092,PMC3005551_jcav02p0020g03.jpg,CC BY-NC-ND
ROCO_84093,PMC4492074_13018_2015_245_Fig12_HTML.jpg,CC BY
ROCO_84094,PMC4437335_JND2013-531326.001.jpg,CC BY
ROCO_84096,PMC5175515_OAMJMS-4-650-g002.jpg,NO-CC CODE
ROCO_84097,PMC4974283_772_2016_160_Fig4_HTML.jpg,CC BY
ROCO_84098,PMC2199351_1614iti5.jpg,CC BY-NC-SA
ROCO_84099,PMC3636491_TOORTHJ-7-75_F2.jpg,CC BY-NC
ROCO_84100,PMC4300893_IJSS-6-2012-06-001-g001.jpg,CC BY-NC-ND
ROCO_84101,PMC3276878_CCD-2-402-g005.jpg,CC BY-NC-SA
ROCO_84102,PMC4338671_fonc-05-00049-g003.jpg,CC BY
ROCO_84104,PMC3121092_kjae-60-437-g001.jpg,CC BY-NC
ROCO_84105,PMC3942941_jvms-75-1375-g001.jpg,CC BY-NC-ND
ROCO_84107,PMC5361138_10-1055-s-0043-101696-i568ei2.jpg,NO-CC CODE
ROCO_84108,PMC4794155_pone.0150436.g002.jpg,CC BY
ROCO_84109,PMC2615763_1757-1626-1-404-2.jpg,CC BY
ROCO_84110,PMC3507134_AMHSR-2-1-g003.jpg,CC BY-NC-SA
ROCO_84111,PMC3639701_CRIM.ANESTHESIOLOGY2013-321054.001.jpg,CC BY
ROCO_84112,PMC3317217_JOP2012-851648.001.jpg,CC BY
ROCO_84114,PMC2744703_1471-2180-9-181-1.jpg,CC BY
ROCO_84116,PMC4401217_jcmm0011-0006-f9.jpg,NO-CC CODE
ROCO_84117,PMC3529441_TSWJ2012-107316.002.jpg,CC BY
ROCO_84118,PMC5072462_ijis-8-2016-081f4.jpg,NO-CC CODE
ROCO_84119,PMC5154534_pone.0167902.g004.jpg,CC BY
ROCO_84120,PMC5221657_nihms777631f7.jpg,CC BY-NC
ROCO_84121,PMC3992092_umj0083-0037-f1.jpg,NO-CC CODE
ROCO_84122,PMC3481078_13244_2012_166_Fig1_HTML.jpg,NO-CC CODE
ROCO_84123,PMC3675863_boe-4-6-831-g006.jpg,NO-CC CODE
ROCO_84124,PMC4898222_gr2.jpg,CC BY-NC-ND
ROCO_84125,PMC4374332_TSWJ2015-495271.006.jpg,CC BY
ROCO_84126,PMC2815286_cln_65p79f5.jpg,NO-CC CODE
ROCO_84128,PMC4904334_S0025727316000260_fig6.jpg,NO-CC CODE
ROCO_84129,PMC3411437_1752-1947-6-161-10.jpg,CC BY
ROCO_84130,PMC5470332_JEHP-6-44-g008.jpg,CC BY-NC-SA
ROCO_84131,PMC3640177_kjae-64-384-g001.jpg,CC BY-NC
ROCO_84132,PMC3229243_marinedrugs-09-02423f10.jpg,CC BY
ROCO_84133,PMC3880740_CRIM.DENTISTRY2013-697323.007.jpg,CC BY
ROCO_84134,PMC3094556_JYPharm-3-26-g005.jpg,CC BY
ROCO_84135,PMC4564423_PAMJ-21-44-g003.jpg,CC BY
ROCO_84136,PMC3677323_ZooKeys-294-075-g009.jpg,CC BY
ROCO_84138,PMC4527573_jpr-8-437Fig1.jpg,CC BY-NC
ROCO_84139,PMC4363016_jvms-77-155-g001.jpg,CC BY-NC-ND
ROCO_84140,PMC5024895_AJUM-14-04-g001.jpg,NO-CC CODE
ROCO_84141,PMC4174234_gox-2-e162-g003.jpg,NO-CC CODE
ROCO_84144,PMC4404126_13104_2015_1034_Fig2_HTML.jpg,CC BY
ROCO_84145,PMC2915865_opth-4-785f5.jpg,NO-CC CODE
ROCO_84146,PMC5403902_11695_2016_2428_Fig1_HTML.jpg,CC BY
ROCO_84147,PMC5404136_KITP-14-29733-g002.jpg,CC BY-NC-SA
ROCO_84148,PMC1431729_gb-2006-7-2-r15-2.jpg,CC BY
ROCO_84149,PMC3970232_0392-100X-34-29-g004.jpg,CC BY-NC-ND
ROCO_84151,PMC4570889_11751_2015_229_Fig1_HTML.jpg,CC BY
ROCO_84152,PMC4247439_11701_2007_30_Fig2_HTML.jpg,NO-CC CODE
ROCO_84153,PMC4420456_pone.0124449.g003.jpg,CC BY
ROCO_84154,PMC4563226_bmjopen2015009027f05.jpg,CC BY
ROCO_84156,PMC4979203_40662_2016_52_Fig4_HTML.jpg,CC BY
ROCO_84157,PMC4367080_mgg30003-0084-f3.jpg,CC BY
ROCO_84158,PMC2945464_464_2010_986_Fig2_HTML.jpg,NO-CC CODE
ROCO_84159,PMC4842195_40064_2016_2152_Fig24_HTML.jpg,CC BY
ROCO_84161,PMC3680842_IJPC-19-64-g007.jpg,CC BY-NC-SA
ROCO_84162,PMC3705815_BMRI2013-481843.001.jpg,CC BY
ROCO_84163,PMC2989650_IJVM2010-490858.002.jpg,CC BY
ROCO_84164,PMC1175823_pbio.0030284.g001.jpg,CC BY
ROCO_84165,PMC5644392_gr2.jpg,CC BY-NC-ND
ROCO_84166,PMC3477066_1752-1947-6-275-7.jpg,CC BY
ROCO_84167,PMC2890022_1748-717X-5-42-3.jpg,CC BY
ROCO_84168,PMC3015455_jsls-5-3-293-g01.jpg,CC BY-NC-ND
ROCO_84169,PMC4753689_OMCL2016-1543809.004.jpg,CC BY
ROCO_84170,PMC5492327_sensors-17-01211-g005.jpg,CC BY
ROCO_84171,PMC3208910_JPN-6-27-g002.jpg,CC BY-NC-SA
ROCO_84172,PMC5026080_IJO-64-530-g002.jpg,CC BY-NC-SA
ROCO_84173,PMC5599822_jpts-29-1567-g001.jpg,CC BY-NC-ND
ROCO_84174,PMC2749194_JMAS-03-123-g002.jpg,CC BY
ROCO_84175,PMC4698869_ET-2201-F.jpg,NO-CC CODE
ROCO_84176,PMC5123388_40349_2016_76_Fig45_HTML.jpg,CC BY
ROCO_84177,PMC3494123_fnhum-06-00307-g0001.jpg,CC BY
ROCO_84178,PMC5643956_c7sc02827j-f7.jpg,CC BY-NC
ROCO_84180,PMC4846227_j110-6falf36.jpg,CC0
ROCO_84181,PMC3640229_SNI-4-49-g013.jpg,CC BY-NC-SA
